案	區	時間	同意票數	不同意票數	有效票數	無效票數	投票數	投票權人數	投票率(%)	有效同意票數對投票權人數百分比(%)	已送	應送
7	臺東縣長濱鄉	2018-11-25T03:54:29+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-25T03:37:12+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-24T22:49:14+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-24T23:00:01+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-25T06:22:35+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-24T22:53:01+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-25T01:00:48+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-24T22:25:13+08:00	1053	266	1319	188	1507	4241	35.53%	24.83%	8	11
7	臺東縣長濱鄉	2018-11-24T22:32:09+08:00	1344	371	1715	291	2006	5154	38.92%	26.08%	9	11
7	臺東縣長濱鄉	2018-11-24T23:07:09+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-24T23:54:15+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-24T22:56:27+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-24T23:10:47+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-24T23:03:38+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-24T23:18:17+08:00	1492	413	1905	351	2256	5759	39.17%	25.91%	10	11
7	臺東縣長濱鄉	2018-11-25T00:07:53+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺東縣長濱鄉	2018-11-25T01:16:10+08:00	1686	496	2182	409	2591	6484	39.96%	26%	11	11
7	臺中市大里區	2018-11-24T22:43:29+08:00	43638	9968	53606	3088	56694	101024	56.12%	43.2%	66	106
7	臺中市大里區	2018-11-24T22:28:19+08:00	40026	9219	49245	2860	52105	92621	56.26%	43.21%	61	106
7	臺中市大里區	2018-11-25T01:16:01+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T23:45:41+08:00	70705	16236	86941	4919	91860	164896	55.71%	42.88%	102	106
7	臺中市大里區	2018-11-25T00:07:42+08:00	71401	16434	87835	4987	92822	166693	55.68%	42.83%	103	106
7	臺中市大里區	2018-11-24T23:18:06+08:00	59173	13616	72789	4103	76892	137765	55.81%	42.95%	87	106
7	臺中市大里區	2018-11-24T23:33:31+08:00	67479	15532	83011	4707	87718	157447	55.71%	42.86%	98	106
7	臺中市大里區	2018-11-24T23:03:29+08:00	53511	12231	65742	3740	69482	124080	56%	43.13%	79	106
7	臺中市大里區	2018-11-25T06:12:19+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T03:30:32+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T22:25:04+08:00	39362	9097	48459	2826	51285	91051	56.33%	43.23%	60	106
7	臺中市大里區	2018-11-24T22:59:51+08:00	49663	11375	61038	3521	64559	115143	56.07%	43.13%	74	106
7	臺中市大里區	2018-11-24T22:17:59+08:00	34301	8054	42355	2501	44856	79858	56.17%	42.95%	53	106
7	臺中市大里區	2018-11-25T01:10:43+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T00:12:25+08:00	72093	16653	88746	5038	93784	168348	55.71%	42.82%	104	106
7	臺中市大里區	2018-11-25T00:03:04+08:00	71401	16434	87835	4987	92822	166693	55.68%	42.83%	103	106
7	臺中市大里區	2018-11-25T06:27:35+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T00:16:48+08:00	72879	16846	89725	5106	94831	170261	55.7%	42.8%	105	106
7	臺中市大里區	2018-11-24T23:22:03+08:00	62682	14424	77106	4372	81478	146172	55.74%	42.88%	92	106
7	臺中市大里區	2018-11-24T22:14:27+08:00	31917	7441	39358	2342	41700	73963	56.38%	43.15%	50	106
7	臺中市大里區	2018-11-24T22:35:26+08:00	41640	9583	51223	2969	54192	96366	56.24%	43.21%	63	106
7	臺中市大里區	2018-11-24T23:14:18+08:00	57794	13273	71067	3999	75066	134563	55.79%	42.95%	85	106
7	臺中市大里區	2018-11-24T22:52:51+08:00	48053	11013	59066	3411	62477	111484	56.04%	43.1%	72	106
7	臺中市大里區	2018-11-24T22:39:59+08:00	42275	9722	51997	3008	55005	97796	56.24%	43.23%	64	106
7	臺中市大里區	2018-11-24T23:10:37+08:00	56356	12947	69303	3917	73220	131211	55.8%	42.95%	83	106
7	臺中市大里區	2018-11-24T23:54:06+08:00	70705	16236	86941	4919	91860	164896	55.71%	42.88%	102	106
7	臺中市大里區	2018-11-24T23:41:43+08:00	70705	16236	86941	4919	91860	164896	55.71%	42.88%	102	106
7	臺中市大里區	2018-11-25T03:54:20+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T22:11:45+08:00	30258	7084	37342	2248	39590	70511	56.15%	42.91%	48	106
7	臺中市大里區	2018-11-25T04:01:08+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T06:07:02+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T01:00:36+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T01:23:57+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T22:38:46+08:00	42275	9722	51997	3008	55005	97796	56.24%	43.23%	64	106
7	臺中市大里區	2018-11-25T03:42:24+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T22:21:23+08:00	35948	8343	44291	2604	46895	83386	56.24%	43.11%	55	106
7	臺中市大里區	2018-11-24T23:29:27+08:00	64848	14937	79785	4538	84323	151666	55.6%	42.76%	95	106
7	臺中市大里區	2018-11-24T22:32:00+08:00	40906	9421	50327	2908	53235	94559	56.3%	43.26%	62	106
7	臺中市大里區	2018-11-25T06:22:27+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T03:48:07+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T00:55:50+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T00:21:23+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T23:25:48+08:00	63380	14576	77956	4406	82362	148047	55.63%	42.81%	93	106
7	臺中市大里區	2018-11-24T23:49:54+08:00	70705	16236	86941	4919	91860	164896	55.71%	42.88%	102	106
7	臺中市大里區	2018-11-24T23:07:00+08:00	54970	12575	67545	3826	71371	127788	55.85%	43.02%	81	106
7	臺中市大里區	2018-11-24T23:58:17+08:00	71401	16434	87835	4987	92822	166693	55.68%	42.83%	103	106
7	臺中市大里區	2018-11-24T22:56:18+08:00	48938	11193	60131	3486	63617	113481	56.06%	43.12%	73	106
7	臺中市大里區	2018-11-25T06:17:16+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-25T01:05:34+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	臺中市大里區	2018-11-24T23:37:26+08:00	69189	15909	85098	4827	89925	161186	55.79%	42.92%	100	106
7	臺中市大里區	2018-11-24T22:49:06+08:00	47403	10842	58245	3347	61592	109748	56.12%	43.19%	71	106
7	臺中市大里區	2018-11-25T03:37:00+08:00	73521	16988	90509	5141	95650	171769	55.69%	42.8%	106	106
7	花蓮縣光復鄉	2018-11-24T22:28:29+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-25T00:56:01+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T23:50:02+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	花蓮縣光復鄉	2018-11-24T23:33:39+08:00	3181	822	4003	467	4470	8676	51.52%	36.66%	14	17
7	花蓮縣光復鄉	2018-11-24T23:37:39+08:00	3181	822	4003	467	4470	8676	51.52%	36.66%	14	17
7	花蓮縣光復鄉	2018-11-25T01:05:46+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T06:27:44+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:18:08+08:00	1387	361	1748	184	1932	4218	45.8%	32.88%	9	17
7	花蓮縣光復鄉	2018-11-24T22:35:34+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-25T00:03:21+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	花蓮縣光復鄉	2018-11-25T03:48:17+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T00:21:33+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T06:12:27+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:21:33+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-24T23:25:57+08:00	3181	822	4003	467	4470	8676	51.52%	36.66%	14	17
7	花蓮縣光復鄉	2018-11-24T22:38:58+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-25T03:42:34+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T04:01:17+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:11:53+08:00	1387	361	1748	184	1932	4218	45.8%	32.88%	9	17
7	花蓮縣光復鄉	2018-11-25T03:30:44+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T23:14:28+08:00	2742	719	3461	406	3867	7635	50.65%	35.91%	13	17
7	花蓮縣光復鄉	2018-11-25T06:17:25+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T23:45:53+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	花蓮縣光復鄉	2018-11-24T23:41:52+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	花蓮縣光復鄉	2018-11-24T23:22:12+08:00	3181	822	4003	467	4470	8676	51.52%	36.66%	14	17
7	花蓮縣光復鄉	2018-11-25T00:16:57+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T00:12:33+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T01:24:10+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T01:10:53+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:14:36+08:00	1387	361	1748	184	1932	4218	45.8%	32.88%	9	17
7	花蓮縣光復鄉	2018-11-25T03:54:29+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T03:37:12+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:49:14+08:00	2121	531	2652	267	2919	5984	48.78%	35.44%	11	17
7	花蓮縣光復鄉	2018-11-24T23:29:35+08:00	3181	822	4003	467	4470	8676	51.52%	36.66%	14	17
7	花蓮縣光復鄉	2018-11-25T06:22:34+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T22:40:09+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-24T23:00:00+08:00	2491	658	3149	360	3509	6995	50.16%	35.61%	12	17
7	花蓮縣光復鄉	2018-11-24T22:53:01+08:00	2491	658	3149	360	3509	6995	50.16%	35.61%	12	17
7	花蓮縣光復鄉	2018-11-24T22:32:08+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-24T22:25:13+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-25T01:00:47+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-25T06:07:11+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T23:10:46+08:00	2742	719	3461	406	3867	7635	50.65%	35.91%	13	17
7	花蓮縣光復鄉	2018-11-24T23:54:15+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	花蓮縣光復鄉	2018-11-24T22:43:38+08:00	1599	399	1998	202	2200	4689	46.92%	34.1%	10	17
7	花蓮縣光復鄉	2018-11-24T23:03:37+08:00	2742	719	3461	406	3867	7635	50.65%	35.91%	13	17
7	花蓮縣光復鄉	2018-11-24T23:18:16+08:00	2742	719	3461	406	3867	7635	50.65%	35.91%	13	17
7	花蓮縣光復鄉	2018-11-25T00:07:52+08:00	3836	1001	4837	634	5471	10485	52.18%	36.59%	16	17
7	花蓮縣光復鄉	2018-11-24T23:07:08+08:00	2742	719	3461	406	3867	7635	50.65%	35.91%	13	17
7	花蓮縣光復鄉	2018-11-24T22:56:26+08:00	2491	658	3149	360	3509	6995	50.16%	35.61%	12	17
7	花蓮縣光復鄉	2018-11-25T01:16:10+08:00	4079	1077	5156	659	5815	11417	50.93%	35.73%	17	17
7	花蓮縣光復鄉	2018-11-24T23:58:29+08:00	3533	918	4451	589	5040	9634	52.31%	36.67%	15	17
7	新竹市	2018-11-25T01:10:56+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T01:05:48+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:39:00+08:00	85468	22885	108353	5655	114008	204302	55.8%	41.83%	185	299
7	新竹市	2018-11-24T23:07:10+08:00	105650	28228	133878	6996	140874	252092	55.88%	41.91%	223	299
7	新竹市	2018-11-24T23:50:04+08:00	135841	36230	172071	8970	181041	324272	55.83%	41.89%	278	299
7	新竹市	2018-11-25T01:24:13+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T06:12:28+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:32:10+08:00	81522	21882	103404	5448	108852	195025	55.81%	41.8%	177	299
7	新竹市	2018-11-25T01:00:50+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T03:48:19+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T00:21:34+08:00	145692	38994	184686	9654	194340	347957	55.85%	41.87%	296	299
7	新竹市	2018-11-25T06:22:36+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T23:00:03+08:00	97408	26126	123534	6413	129947	232759	55.83%	41.85%	208	299
7	新竹市	2018-11-24T23:25:59+08:00	121162	32353	153515	7957	161472	288575	55.95%	41.99%	251	299
7	新竹市	2018-11-24T23:29:37+08:00	123217	32912	156129	8095	164224	293428	55.97%	41.99%	255	299
7	新竹市	2018-11-25T06:07:13+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T04:01:19+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:11:54+08:00	66427	17730	84157	4436	88593	159547	55.53%	41.63%	148	299
7	新竹市	2018-11-24T22:40:11+08:00	86395	23118	109513	5764	115277	206326	55.87%	41.87%	187	299
7	新竹市	2018-11-24T22:53:04+08:00	92969	24919	117888	6170	124058	222653	55.72%	41.76%	200	299
7	新竹市	2018-11-25T01:16:12+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T23:45:55+08:00	134082	35752	169834	8831	178665	319782	55.87%	41.93%	275	299
7	新竹市	2018-11-24T23:54:16+08:00	136868	36554	173422	9023	182445	326701	55.84%	41.89%	280	299
7	新竹市	2018-11-24T23:41:53+08:00	130892	34897	165789	8559	174348	311956	55.89%	41.96%	269	299
7	新竹市	2018-11-24T23:37:40+08:00	129181	34449	163630	8460	172090	307727	55.92%	41.98%	266	299
7	新竹市	2018-11-25T03:54:31+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T23:33:41+08:00	125959	33651	159610	8276	167886	300247	55.92%	41.95%	260	299
7	新竹市	2018-11-24T22:35:36+08:00	82521	22140	104661	5488	110149	197399	55.8%	41.8%	179	299
7	新竹市	2018-11-25T00:16:59+08:00	145169	38820	183989	9630	193619	346640	55.86%	41.88%	295	299
7	新竹市	2018-11-25T00:03:23+08:00	140525	37431	177956	9293	187249	335468	55.82%	41.89%	287	299
7	新竹市	2018-11-24T22:14:39+08:00	67995	18120	86115	4515	90630	163371	55.47%	41.62%	151	299
7	新竹市	2018-11-24T22:43:41+08:00	87914	23559	111473	5878	117351	209874	55.91%	41.89%	190	299
7	新竹市	2018-11-25T06:27:46+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:49:15+08:00	89798	24070	113868	6006	119874	214216	55.96%	41.92%	194	299
7	新竹市	2018-11-24T23:14:30+08:00	110332	29436	139768	7282	147050	263742	55.76%	41.83%	232	299
7	新竹市	2018-11-25T00:12:35+08:00	145169	38820	183989	9630	193619	346640	55.86%	41.88%	295	299
7	新竹市	2018-11-24T23:22:14+08:00	119577	31926	151503	7854	159357	284778	55.96%	41.99%	248	299
7	新竹市	2018-11-24T23:58:32+08:00	139409	37232	176641	9220	185861	333046	55.81%	41.86%	285	299
7	新竹市	2018-11-25T03:37:15+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T00:56:03+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:21:36+08:00	73759	19621	93380	4896	98276	176828	55.58%	41.71%	162	299
7	新竹市	2018-11-25T03:30:48+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-25T03:42:36+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	新竹市	2018-11-24T22:25:15+08:00	75183	20070	95253	5010	100263	180323	55.6%	41.69%	165	299
7	新竹市	2018-11-24T22:28:31+08:00	77649	20782	98431	5140	103571	185864	55.72%	41.78%	170	299
7	新竹市	2018-11-24T23:10:48+08:00	107651	28733	136384	7112	143496	257006	55.83%	41.89%	227	299
7	新竹市	2018-11-24T23:18:18+08:00	114443	30557	145000	7508	152508	273125	55.84%	41.9%	239	299
7	新竹市	2018-11-24T23:03:39+08:00	101957	27277	129234	6745	135979	243562	55.83%	41.86%	217	299
7	新竹市	2018-11-25T00:07:55+08:00	142888	38087	180975	9477	190452	341234	55.81%	41.87%	291	299
7	新竹市	2018-11-24T22:18:10+08:00	70029	18637	88666	4643	93309	168271	55.45%	41.62%	155	299
7	新竹市	2018-11-24T22:56:28+08:00	95109	25570	120679	6296	126975	227675	55.77%	41.77%	204	299
7	新竹市	2018-11-25T06:17:26+08:00	147391	39438	186829	9769	196598	351775	55.89%	41.9%	299	299
7	臺南市東山區	2018-11-24T22:52:52+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T00:07:43+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:28:19+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:45:41+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:18:06+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T06:12:19+08:00	4639	1339	5978	743	6721	18471	36.39%	25.12%	23	23
7	臺南市東山區	2018-11-25T03:30:33+08:00	4639	1339	5978	743	6721	18471	36.39%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:25:04+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:59:51+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:17:59+08:00	4432	1291	5723	684	6407	17831	35.93%	24.86%	22	23
7	臺南市東山區	2018-11-25T01:10:43+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T00:12:25+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T00:03:04+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T00:16:48+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:22:03+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:14:27+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:35:26+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:14:18+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:10:37+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T01:16:02+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:33:32+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:54:06+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-24T23:41:44+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T03:54:20+08:00	4639	1339	5978	743	6721	18471	36.39%	25.12%	23	23
7	臺南市東山區	2018-11-24T22:11:45+08:00	4639	1339	5978	722	6700	18471	36.27%	25.12%	23	23
7	臺南市東山區	2018-11-25T04:01:08+08:00	4639	1339	5978	743	6721	18471	36.39%	25.12%	23	23
7	臺南市東山區	2018-11-25T06:07:02+08:00	4639	1339	5978	743	6721	18471	36.39%	25.12%	23	23
