案	區	時間	同意票數	不同意票數	有效票數	無效票數	投票數	投票權人數	投票率(%)	有效同意票數對投票權人數百分比(%)	已送	應送
8	宜蘭縣冬山鄉	2018-11-24T23:14:43+08:00	15784	4356	20140	1658	21798	40749	53.49%	38.73%	36	39
8	宜蘭縣冬山鄉	2018-11-25T01:16:24+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T23:54:29+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-25T06:27:57+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-25T03:31:01+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T23:50:16+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-25T00:56:15+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-25T00:12:46+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T23:37:50+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-25T03:54:43+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T23:03:49+08:00	15161	4193	19354	1607	20961	39278	53.37%	38.6%	35	39
8	宜蘭縣冬山鄉	2018-11-24T22:12:04+08:00	9887	2839	12726	1109	13835	25876	53.47%	38.21%	24	39
8	宜蘭縣冬山鄉	2018-11-24T23:22:25+08:00	15784	4356	20140	1658	21798	40749	53.49%	38.73%	36	39
8	宜蘭縣冬山鄉	2018-11-25T01:24:26+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T23:42:03+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-24T23:46:05+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-25T04:01:31+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-25T06:12:39+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T22:21:48+08:00	11175	3096	14271	1210	15481	29086	53.22%	38.42%	27	39
8	宜蘭縣冬山鄉	2018-11-25T00:21:46+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-25T01:01:03+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T22:39:10+08:00	13180	3591	16771	1433	18204	34303	53.07%	38.42%	31	39
8	宜蘭縣冬山鄉	2018-11-24T22:35:46+08:00	12746	3453	16199	1378	17577	33056	53.17%	38.56%	30	39
8	宜蘭縣冬山鄉	2018-11-24T23:58:44+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-24T23:18:29+08:00	15784	4356	20140	1658	21798	40749	53.49%	38.73%	36	39
8	宜蘭縣冬山鄉	2018-11-25T03:37:31+08:00	17407	4801	22208	1804	24012	45405	52.88%	38.34%	39	39
8	宜蘭縣冬山鄉	2018-11-24T22:18:21+08:00	10791	2971	13762	1171	14933	27985	53.36%	38.56%	26	39
8	宜蘭縣冬山鄉	2018-11-24T23:26:09+08:00	15784	4356	20140	1658	21798	40749	53.49%	38.73%	36	39
8	宜蘭縣冬山鄉	2018-11-25T00:03:37+08:00	16770	4626	21396	1753	23149	43679	53%	38.39%	38	39
8	宜蘭縣冬山鄉	2018-11-24T22:43:52+08:00	13740	3756	17496	1476	18972	35822	52.96%	38.36%	32	39
8	嘉義縣大林鎮	2018-11-24T23:07:18+08:00	7216	2406	9622	1192	10814	21790	49.63%	33.12%	22	25
8	嘉義縣大林鎮	2018-11-24T22:56:36+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T01:24:24+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T03:54:40+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T06:17:36+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:10:56+08:00	7216	2406	9622	1192	10814	21790	49.63%	33.12%	22	25
8	嘉義縣大林鎮	2018-11-25T03:37:29+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T22:39:09+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T03:30:59+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T22:32:18+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-24T23:42:01+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-25T03:48:29+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:00:17+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T06:07:22+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T00:21:44+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:29:46+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T22:40:18+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T04:01:29+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T01:11:07+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:37:48+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T22:43:50+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T00:56:13+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:54:27+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-25T01:16:22+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T00:03:34+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T22:35:44+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-25T01:01:01+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:22:23+08:00	7910	2639	10549	1274	11823	23520	50.27%	33.63%	23	25
8	嘉義縣大林鎮	2018-11-24T22:49:24+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-24T23:03:47+08:00	7216	2406	9622	1192	10814	21790	49.63%	33.12%	22	25
8	嘉義縣大林鎮	2018-11-24T22:28:40+08:00	6511	2162	8673	1028	9701	19609	49.47%	33.2%	20	25
8	嘉義縣大林鎮	2018-11-24T23:33:50+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T22:12:02+08:00	5929	1954	7883	960	8843	18073	48.93%	32.81%	19	25
8	嘉義縣大林鎮	2018-11-25T00:08:04+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-25T03:42:48+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T22:53:15+08:00	6711	2238	8949	1109	10058	20325	49.49%	33.02%	21	25
8	嘉義縣大林鎮	2018-11-24T23:46:03+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-25T00:17:07+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T22:21:46+08:00	5929	1954	7883	960	8843	18073	48.93%	32.81%	19	25
8	嘉義縣大林鎮	2018-11-24T22:25:25+08:00	5929	1954	7883	960	8843	18073	48.93%	32.81%	19	25
8	嘉義縣大林鎮	2018-11-25T06:22:44+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T06:12:36+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-25T00:12:44+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T23:26:06+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T23:18:27+08:00	7216	2406	9622	1192	10814	21790	49.63%	33.12%	22	25
8	嘉義縣大林鎮	2018-11-24T23:50:14+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-24T23:14:40+08:00	7216	2406	9622	1192	10814	21790	49.63%	33.12%	22	25
8	嘉義縣大林鎮	2018-11-24T22:18:19+08:00	5929	1954	7883	960	8843	18073	48.93%	32.81%	19	25
8	嘉義縣大林鎮	2018-11-24T23:58:42+08:00	8407	2814	11221	1319	12540	25099	49.96%	33.5%	24	25
8	嘉義縣大林鎮	2018-11-25T06:27:55+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	嘉義縣大林鎮	2018-11-24T22:14:48+08:00	5929	1954	7883	960	8843	18073	48.93%	32.81%	19	25
8	嘉義縣大林鎮	2018-11-25T01:05:59+08:00	9111	3032	12143	1408	13551	26922	50.33%	33.84%	25	25
8	金門縣金湖鎮	2018-11-24T23:26:10+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T23:10:59+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T22:49:27+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-24T23:33:53+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T22:12:06+08:00	4290	832	5122	393	5515	15212	36.25%	28.2%	10	17
8	金門縣金湖鎮	2018-11-24T22:56:39+08:00	6573	1282	7855	601	8456	23080	36.64%	28.48%	15	17
8	金門縣金湖鎮	2018-11-24T23:22:26+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T22:28:43+08:00	5606	1092	6698	513	7211	19897	36.24%	28.18%	13	17
8	金門縣金湖鎮	2018-11-24T23:18:30+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T23:37:52+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-25T00:17:11+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:32:21+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-24T22:21:50+08:00	5606	1092	6698	513	7211	19897	36.24%	28.18%	13	17
8	金門縣金湖鎮	2018-11-25T04:01:33+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:46:07+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:53:18+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-25T00:08:08+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:25:28+08:00	5606	1092	6698	513	7211	19897	36.24%	28.18%	13	17
8	金門縣金湖鎮	2018-11-24T23:00:20+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-25T06:22:48+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T03:48:35+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:14:44+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-25T03:37:33+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:18:23+08:00	4824	927	5751	437	6188	16983	36.44%	28.4%	11	17
8	金門縣金湖鎮	2018-11-24T23:50:18+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:58:46+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T00:12:48+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:03:50+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T22:39:12+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-25T06:27:58+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T06:17:40+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:54:31+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:14:52+08:00	4824	927	5751	437	6188	16983	36.44%	28.4%	11	17
8	金門縣金湖鎮	2018-11-25T01:24:28+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T03:54:45+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:07:22+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-25T06:12:40+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T23:29:50+08:00	7022	1386	8408	633	9041	24405	37.05%	28.77%	16	17
8	金門縣金湖鎮	2018-11-24T23:42:05+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T01:06:03+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T01:11:11+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T00:21:47+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T03:42:52+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T06:07:26+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:40:22+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-25T00:56:17+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:43:54+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-25T03:31:03+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-24T22:35:47+08:00	6073	1175	7248	567	7815	21300	36.69%	28.51%	14	17
8	金門縣金湖鎮	2018-11-25T01:01:05+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T01:16:26+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	金門縣金湖鎮	2018-11-25T00:03:39+08:00	7443	1448	8891	688	9579	25915	36.96%	28.72%	17	17
8	嘉義縣竹崎鄉	2018-11-24T23:07:18+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-24T22:56:36+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-25T01:24:24+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-25T06:17:36+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:10:56+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-25T03:37:29+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:39:09+08:00	8272	2725	10997	1118	12115	24691	49.07%	33.5%	31	36
8	嘉義縣竹崎鄉	2018-11-25T03:54:41+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-25T03:30:59+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:32:18+08:00	7713	2514	10227	1055	11282	23101	48.84%	33.39%	30	36
8	嘉義縣竹崎鄉	2018-11-25T03:48:29+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:00:17+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-25T00:21:44+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:29:46+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-25T06:07:23+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-25T04:01:29+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-25T01:11:07+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:40:19+08:00	8272	2725	10997	1118	12115	24691	49.07%	33.5%	31	36
8	嘉義縣竹崎鄉	2018-11-24T22:43:50+08:00	8272	2725	10997	1118	12115	24691	49.07%	33.5%	31	36
8	嘉義縣竹崎鄉	2018-11-25T00:56:13+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:54:27+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-24T22:35:45+08:00	8272	2725	10997	1118	12115	24691	49.07%	33.5%	31	36
8	嘉義縣竹崎鄉	2018-11-25T01:16:22+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-25T00:03:34+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-24T23:37:49+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-25T01:01:01+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:22:23+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-24T22:49:24+08:00	8272	2725	10997	1118	12115	24691	49.07%	33.5%	31	36
8	嘉義縣竹崎鄉	2018-11-24T23:03:47+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-24T22:28:40+08:00	7713	2514	10227	1055	11282	23101	48.84%	33.39%	30	36
8	嘉義縣竹崎鄉	2018-11-24T23:33:50+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-24T22:12:02+08:00	6082	1980	8062	783	8845	18437	47.97%	32.99%	26	36
8	嘉義縣竹崎鄉	2018-11-24T23:42:02+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-25T00:08:05+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-25T03:42:48+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:53:15+08:00	8742	2858	11600	1137	12737	25901	49.18%	33.75%	32	36
8	嘉義縣竹崎鄉	2018-11-24T23:46:03+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-25T06:12:37+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:21:46+08:00	7465	2443	9908	1037	10945	22485	48.68%	33.2%	29	36
8	嘉義縣竹崎鄉	2018-11-24T22:25:25+08:00	7713	2514	10227	1055	11282	23101	48.84%	33.39%	30	36
8	嘉義縣竹崎鄉	2018-11-25T00:17:08+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-25T06:22:45+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T22:14:49+08:00	6602	2139	8741	860	9601	19886	48.28%	33.2%	27	36
8	嘉義縣竹崎鄉	2018-11-24T22:18:20+08:00	6602	2139	8741	860	9601	19886	48.28%	33.2%	27	36
8	嘉義縣竹崎鄉	2018-11-24T23:18:27+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-24T23:58:42+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-25T06:27:55+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:26:07+08:00	9473	3100	12573	1241	13814	27941	49.44%	33.9%	34	36
8	嘉義縣竹崎鄉	2018-11-25T00:12:45+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	嘉義縣竹崎鄉	2018-11-25T01:05:59+08:00	10700	3474	14174	1401	15575	31228	49.88%	34.26%	36	36
8	嘉義縣竹崎鄉	2018-11-24T23:14:41+08:00	9163	2984	12147	1185	13332	27108	49.18%	33.8%	33	36
8	嘉義縣竹崎鄉	2018-11-24T23:50:15+08:00	10254	3337	13591	1317	14908	29936	49.8%	34.25%	35	36
8	高雄市燕巢區	2018-11-24T22:49:20+08:00	9452	3102	12554	1330	13884	24910	55.74%	37.94%	24	25
8	高雄市燕巢區	2018-11-25T03:37:21+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-24T23:03:44+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-24T23:58:37+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-25T00:03:29+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-25T00:56:09+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-24T23:22:19+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-25T03:42:44+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-24T22:53:10+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-25T00:08:00+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
8	高雄市燕巢區	2018-11-24T23:46:00+08:00	9937	3265	13202	1399	14601	26012	56.13%	38.2%	25	25
