案	區	時間	同意票數	不同意票數	有效票數	無效票數	投票數	投票權人數	投票率(%)	有效同意票數對投票權人數百分比(%)	已送	應送
14	基隆市安樂區	2018-11-25T06:08:55+08:00	12394	22700	35094	1570	36664	70396	52.08%	17.61%	49	49
14	高雄市前鎮區	2018-11-25T06:29:10+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-24T23:35:04+08:00	22144	45666	67810	4242	72052	122421	58.86%	18.09%	92	119
14	高雄市前鎮區	2018-11-25T00:14:03+08:00	27181	56417	83598	5137	88735	150498	58.96%	18.06%	111	119
14	高雄市前鎮區	2018-11-24T23:12:09+08:00	18580	38318	56898	3582	60480	102121	59.22%	18.19%	79	119
14	高雄市前鎮區	2018-11-25T06:08:45+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-24T23:43:11+08:00	24258	50626	74884	4585	79469	134173	59.23%	18.08%	101	119
14	高雄市前鎮區	2018-11-24T23:39:08+08:00	23134	47924	71058	4389	75447	128086	58.9%	18.06%	96	119
14	高雄市前鎮區	2018-11-25T00:09:27+08:00	26799	55707	82506	5067	87573	148628	58.92%	18.03%	110	119
14	高雄市前鎮區	2018-11-24T22:33:31+08:00	13189	26847	40036	2549	42585	71901	59.23%	18.34%	58	119
14	高雄市前鎮區	2018-11-25T01:12:36+08:00	28629	59352	87981	5416	93397	158629	58.88%	18.05%	116	119
14	高雄市前鎮區	2018-11-25T04:02:42+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T01:07:20+08:00	28629	59352	87981	5416	93397	158629	58.88%	18.05%	116	119
14	高雄市前鎮區	2018-11-24T23:31:03+08:00	21682	44727	66409	4139	70548	119877	58.85%	18.09%	90	119
14	高雄市前鎮區	2018-11-24T23:01:24+08:00	16201	33557	49758	3195	52953	89500	59.17%	18.1%	70	119
14	高雄市前鎮區	2018-11-25T03:44:15+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-24T22:13:20+08:00	10106	20830	30936	2003	32939	55499	59.35%	18.21%	47	119
14	高雄市前鎮區	2018-11-24T23:55:41+08:00	25644	53537	79181	4842	84023	142519	58.96%	17.99%	106	119
14	高雄市前鎮區	2018-11-24T22:23:06+08:00	11430	23539	34969	2306	37275	62643	59.5%	18.25%	52	119
14	高雄市前鎮區	2018-11-24T23:19:43+08:00	19781	41162	60943	3812	64755	109355	59.22%	18.09%	84	119
14	高雄市前鎮區	2018-11-25T01:17:44+08:00	28629	59352	87981	5416	93397	158629	58.88%	18.05%	116	119
14	高雄市前鎮區	2018-11-24T23:04:58+08:00	17143	35274	52417	3279	55696	93896	59.32%	18.26%	73	119
14	高雄市前鎮區	2018-11-25T00:00:02+08:00	25893	54004	79897	4883	84780	143903	58.91%	17.99%	107	119
14	高雄市前鎮區	2018-11-25T00:04:59+08:00	25893	54004	79897	4883	84780	143903	58.91%	17.99%	107	119
14	高雄市前鎮區	2018-11-25T06:18:51+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T01:02:24+08:00	28629	59352	87981	5416	93397	158629	58.88%	18.05%	116	119
14	高雄市前鎮區	2018-11-24T23:27:13+08:00	21035	43436	64471	4019	68490	116217	58.93%	18.1%	88	119
14	高雄市前鎮區	2018-11-25T03:38:49+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-24T22:54:20+08:00	15520	31984	47504	3028	50532	85285	59.25%	18.2%	67	119
14	高雄市前鎮區	2018-11-25T03:56:05+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T00:18:23+08:00	27181	56417	83598	5137	88735	150498	58.96%	18.06%	111	119
14	高雄市前鎮區	2018-11-25T06:13:46+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T00:22:57+08:00	27470	57071	84541	5197	89738	152333	58.91%	18.03%	112	119
14	高雄市前鎮區	2018-11-24T23:47:22+08:00	24754	51835	76589	4671	81260	137010	59.31%	18.07%	103	119
14	高雄市前鎮區	2018-11-24T22:41:29+08:00	13736	28056	41792	2674	44466	75055	59.24%	18.3%	60	119
14	高雄市前鎮區	2018-11-24T22:16:03+08:00	10958	22502	33460	2163	35623	59883	59.49%	18.3%	50	119
14	高雄市前鎮區	2018-11-24T22:29:59+08:00	12045	24612	36657	2358	39015	65545	59.52%	18.38%	54	119
14	高雄市前鎮區	2018-11-24T23:23:32+08:00	20357	42167	62524	3892	66416	112841	58.86%	18.04%	86	119
14	高雄市前鎮區	2018-11-24T23:51:28+08:00	25644	53537	79181	4842	84023	142519	58.96%	17.99%	106	119
14	高雄市前鎮區	2018-11-24T22:57:47+08:00	15773	32577	48350	3088	51438	86888	59.2%	18.15%	68	119
14	高雄市前鎮區	2018-11-25T01:25:46+08:00	28812	59729	88541	5438	93979	159711	58.84%	18.04%	117	119
14	高雄市前鎮區	2018-11-24T22:19:31+08:00	10958	22502	33460	2163	35623	59883	59.49%	18.3%	50	119
14	高雄市前鎮區	2018-11-25T00:57:30+08:00	28629	59352	87981	5416	93397	158629	58.88%	18.05%	116	119
14	高雄市前鎮區	2018-11-24T22:40:22+08:00	13736	28056	41792	2674	44466	75055	59.24%	18.3%	60	119
14	高雄市前鎮區	2018-11-24T22:36:55+08:00	13736	28056	41792	2674	44466	75055	59.24%	18.3%	60	119
14	高雄市前鎮區	2018-11-24T23:08:29+08:00	17824	36755	54579	3436	58015	97752	59.35%	18.23%	76	119
14	高雄市前鎮區	2018-11-24T23:15:57+08:00	19480	40520	60000	3775	63775	107842	59.14%	18.06%	83	119
14	高雄市前鎮區	2018-11-25T03:32:28+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T03:49:45+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-25T06:23:54+08:00	29186	60498	89684	5513	95197	161797	58.84%	18.04%	119	119
14	高雄市前鎮區	2018-11-24T22:26:31+08:00	11802	24106	35908	2341	38249	64238	59.54%	18.37%	53	119
14	高雄市前鎮區	2018-11-24T22:50:41+08:00	15024	30987	46011	2899	48910	82521	59.27%	18.21%	65	119
14	高雄市前鎮區	2018-11-24T22:45:03+08:00	13736	28056	41792	2674	44466	75055	59.24%	18.3%	60	119
14	高雄市岡山區	2018-11-25T04:02:43+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T06:29:10+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T00:14:03+08:00	13468	30150	43618	2381	45999	74724	61.56%	18.02%	67	72
14	高雄市岡山區	2018-11-24T23:01:25+08:00	10195	22265	32460	1783	34243	55473	61.73%	18.38%	52	72
14	高雄市岡山區	2018-11-24T23:12:09+08:00	10403	22809	33212	1824	35036	56710	61.78%	18.34%	53	72
14	高雄市岡山區	2018-11-24T23:43:11+08:00	12376	27418	39794	2152	41946	68267	61.44%	18.13%	62	72
14	高雄市岡山區	2018-11-24T23:39:08+08:00	12376	27418	39794	2152	41946	68267	61.44%	18.13%	62	72
14	高雄市岡山區	2018-11-25T00:09:27+08:00	13468	30150	43618	2381	45999	74724	61.56%	18.02%	67	72
14	高雄市岡山區	2018-11-25T01:12:36+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T23:35:05+08:00	12126	26907	39033	2126	41159	66854	61.57%	18.14%	61	72
14	高雄市岡山區	2018-11-25T01:07:20+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T23:31:04+08:00	12126	26907	39033	2126	41159	66854	61.57%	18.14%	61	72
14	高雄市岡山區	2018-11-25T01:17:45+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:13:20+08:00	6517	14682	21199	1246	22445	36297	61.84%	17.95%	37	72
14	高雄市岡山區	2018-11-24T23:55:41+08:00	13195	29522	42717	2323	45040	73131	61.59%	18.04%	66	72
14	高雄市岡山區	2018-11-24T22:23:06+08:00	7594	16022	23616	1359	24975	40365	61.87%	18.81%	40	72
14	高雄市岡山區	2018-11-24T23:19:43+08:00	11319	24719	36038	1979	38017	61583	61.73%	18.38%	57	72
14	高雄市岡山區	2018-11-24T23:04:58+08:00	10195	22265	32460	1783	34243	55473	61.73%	18.38%	52	72
14	高雄市岡山區	2018-11-25T00:00:02+08:00	13195	29522	42717	2323	45040	73131	61.59%	18.04%	66	72
14	高雄市岡山區	2018-11-25T00:04:59+08:00	13468	30150	43618	2381	45999	74724	61.56%	18.02%	67	72
14	高雄市岡山區	2018-11-25T01:02:24+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T23:27:13+08:00	11767	25919	37686	2027	39713	64580	61.49%	18.22%	59	72
14	高雄市岡山區	2018-11-25T03:38:49+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:30:00+08:00	7806	16542	24348	1399	25747	41524	62.01%	18.8%	41	72
14	高雄市岡山區	2018-11-25T06:13:47+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:54:20+08:00	9702	21182	30884	1701	32585	52634	61.91%	18.43%	50	72
14	高雄市岡山區	2018-11-25T00:22:58+08:00	13711	30716	44427	2419	46846	76149	61.52%	18.01%	68	72
14	高雄市岡山區	2018-11-25T03:56:05+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T00:18:24+08:00	13468	30150	43618	2381	45999	74724	61.56%	18.02%	67	72
14	高雄市岡山區	2018-11-25T03:49:46+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T06:08:46+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T23:47:22+08:00	12791	28472	41263	2255	43518	70670	61.58%	18.1%	64	72
14	高雄市岡山區	2018-11-24T22:41:29+08:00	8492	18059	26551	1500	28051	45293	61.93%	18.75%	44	72
14	高雄市岡山區	2018-11-24T22:16:04+08:00	7357	15494	22851	1317	24168	39070	61.86%	18.83%	39	72
14	高雄市岡山區	2018-11-24T22:33:32+08:00	8009	16956	24965	1456	26421	42562	62.08%	18.82%	42	72
14	高雄市岡山區	2018-11-25T03:44:16+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T23:23:33+08:00	11767	25919	37686	2027	39713	64580	61.49%	18.22%	59	72
14	高雄市岡山區	2018-11-24T23:51:29+08:00	13195	29522	42717	2323	45040	73131	61.59%	18.04%	66	72
14	高雄市岡山區	2018-11-24T22:57:47+08:00	9958	21750	31708	1734	33442	54146	61.76%	18.39%	51	72
14	高雄市岡山區	2018-11-24T22:19:31+08:00	7357	15494	22851	1317	24168	39070	61.86%	18.83%	39	72
14	高雄市岡山區	2018-11-25T00:57:30+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T03:32:29+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-25T06:18:52+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:40:22+08:00	8492	18059	26551	1500	28051	45293	61.93%	18.75%	44	72
14	高雄市岡山區	2018-11-25T01:25:47+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:36:55+08:00	8492	18059	26551	1500	28051	45293	61.93%	18.75%	44	72
14	高雄市岡山區	2018-11-24T23:08:29+08:00	10195	22265	32460	1783	34243	55473	61.73%	18.38%	52	72
14	高雄市岡山區	2018-11-24T23:15:57+08:00	11083	24244	35327	1915	37242	60301	61.76%	18.38%	56	72
14	高雄市岡山區	2018-11-25T06:23:54+08:00	14572	32998	47570	2532	50102	81244	61.67%	17.94%	72	72
14	高雄市岡山區	2018-11-24T22:26:31+08:00	7594	16022	23616	1359	24975	40365	61.87%	18.81%	40	72
14	高雄市岡山區	2018-11-24T22:50:41+08:00	9209	20161	29370	1620	30990	49858	62.16%	18.47%	48	72
14	高雄市岡山區	2018-11-24T22:45:03+08:00	8849	19092	27941	1542	29483	47488	62.09%	18.63%	46	72
14	新竹縣湖口鄉	2018-11-25T04:02:43+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T01:12:37+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T00:14:04+08:00	8292	20286	28578	1452	30030	53446	56.19%	15.51%	40	47
14	新竹縣湖口鄉	2018-11-24T23:31:05+08:00	7014	16668	23682	1230	24912	44282	56.26%	15.84%	34	47
14	新竹縣湖口鄉	2018-11-25T01:07:21+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T23:35:05+08:00	7014	16668	23682	1230	24912	44282	56.26%	15.84%	34	47
14	新竹縣湖口鄉	2018-11-25T06:29:11+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T23:39:09+08:00	7486	18105	25591	1310	26901	48062	55.97%	15.58%	36	47
14	新竹縣湖口鄉	2018-11-25T00:09:28+08:00	8292	20286	28578	1452	30030	53446	56.19%	15.51%	40	47
14	新竹縣湖口鄉	2018-11-24T22:23:07+08:00	3492	7800	11292	638	11930	21251	56.14%	16.43%	17	47
14	新竹縣湖口鄉	2018-11-25T00:00:03+08:00	8076	19708	27784	1411	29195	52099	56.04%	15.5%	39	47
14	新竹縣湖口鄉	2018-11-24T23:08:30+08:00	6080	14406	20486	1111	21597	38123	56.65%	15.95%	30	47
14	新竹縣湖口鄉	2018-11-24T23:19:44+08:00	6312	14895	21207	1141	22348	39456	56.64%	16%	31	47
14	新竹縣湖口鄉	2018-11-24T22:13:21+08:00	2862	6359	9221	504	9725	17196	56.55%	16.64%	14	47
14	新竹縣湖口鄉	2018-11-24T23:51:30+08:00	7874	19192	27066	1378	28444	50605	56.21%	15.56%	38	47
14	新竹縣湖口鄉	2018-11-24T22:30:01+08:00	3652	8269	11921	681	12602	22333	56.43%	16.35%	18	47
14	新竹縣湖口鄉	2018-11-24T23:27:14+08:00	6552	15486	22038	1181	23219	40961	56.69%	16%	32	47
14	新竹縣湖口鄉	2018-11-24T22:19:32+08:00	3293	7311	10604	611	11215	19745	56.8%	16.68%	16	47
14	新竹縣湖口鄉	2018-11-24T22:36:56+08:00	4460	10392	14852	849	15701	27506	57.08%	16.21%	22	47
14	新竹縣湖口鄉	2018-11-25T01:02:25+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T06:13:47+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T00:18:25+08:00	8532	20989	29521	1489	31010	55175	56.2%	15.46%	41	47
14	新竹縣湖口鄉	2018-11-24T23:05:00+08:00	5893	13891	19784	1074	20858	36848	56.61%	15.99%	29	47
14	新竹縣湖口鄉	2018-11-24T22:26:32+08:00	3492	7800	11292	638	11930	21251	56.14%	16.43%	17	47
14	新竹縣湖口鄉	2018-11-24T22:50:42+08:00	5273	12285	17558	972	18530	32686	56.69%	16.13%	26	47
14	新竹縣湖口鄉	2018-11-24T22:54:21+08:00	5273	12285	17558	972	18530	32686	56.69%	16.13%	26	47
14	新竹縣湖口鄉	2018-11-25T00:05:00+08:00	8076	19708	27784	1411	29195	52099	56.04%	15.5%	39	47
14	新竹縣湖口鄉	2018-11-24T22:41:30+08:00	4652	10911	15563	870	16433	28708	57.24%	16.2%	23	47
14	新竹縣湖口鄉	2018-11-25T00:22:59+08:00	8694	21402	30096	1515	31611	56233	56.21%	15.46%	42	47
14	新竹縣湖口鄉	2018-11-25T03:49:46+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T22:16:05+08:00	3101	6832	9933	547	10480	18598	56.35%	16.67%	15	47
14	新竹縣湖口鄉	2018-11-24T23:01:26+08:00	5684	13334	19018	1052	20070	35419	56.66%	16.05%	28	47
14	新竹縣湖口鄉	2018-11-24T23:43:12+08:00	7626	18543	26169	1344	27513	49112	56.02%	15.53%	37	47
14	新竹縣湖口鄉	2018-11-24T22:33:33+08:00	4292	9925	14217	804	15021	26403	56.89%	16.26%	21	47
14	新竹縣湖口鄉	2018-11-25T06:08:47+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T23:47:23+08:00	7626	18543	26169	1344	27513	49112	56.02%	15.53%	37	47
14	新竹縣湖口鄉	2018-11-24T23:55:42+08:00	8076	19708	27784	1411	29195	52099	56.04%	15.5%	39	47
14	新竹縣湖口鄉	2018-11-25T01:17:46+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T22:57:48+08:00	5684	13334	19018	1052	20070	35419	56.66%	16.05%	28	47
14	新竹縣湖口鄉	2018-11-25T03:38:50+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T23:23:33+08:00	6552	15486	22038	1181	23219	40961	56.69%	16%	32	47
14	新竹縣湖口鄉	2018-11-25T03:44:17+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T22:40:23+08:00	4652	10911	15563	870	16433	28708	57.24%	16.2%	23	47
14	新竹縣湖口鄉	2018-11-25T03:32:29+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T06:18:52+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T23:15:58+08:00	6312	14895	21207	1141	22348	39456	56.64%	16%	31	47
14	新竹縣湖口鄉	2018-11-25T00:57:31+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T01:25:47+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T03:56:06+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-25T06:23:55+08:00	9767	24243	34010	1712	35722	63511	56.25%	15.38%	47	47
14	新竹縣湖口鄉	2018-11-24T22:45:04+08:00	4867	11446	16313	906	17219	30342	56.75%	16.04%	24	47
14	新竹縣湖口鄉	2018-11-24T23:12:10+08:00	6080	14406	20486	1111	21597	38123	56.65%	15.95%	30	47
14	雲林縣斗南鎮	2018-11-24T23:16:00+08:00	5472	12345	17817	1228	19045	33644	56.61%	16.26%	30	33
14	雲林縣斗南鎮	2018-11-24T22:16:07+08:00	4205	9219	13424	918	14342	25737	55.73%	16.34%	25	33
14	雲林縣斗南鎮	2018-11-24T22:23:09+08:00	4205	9219	13424	918	14342	25737	55.73%	16.34%	25	33
14	雲林縣斗南鎮	2018-11-25T03:32:31+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-25T00:23:01+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-25T03:38:52+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-24T22:36:57+08:00	4459	9847	14306	992	15298	27446	55.74%	16.25%	26	33
14	雲林縣斗南鎮	2018-11-24T22:57:50+08:00	4979	11146	16125	1126	17251	30712	56.17%	16.21%	28	33
14	雲林縣斗南鎮	2018-11-25T00:57:33+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-24T23:27:15+08:00	5754	12912	18666	1271	19937	35275	56.52%	16.31%	31	33
14	雲林縣斗南鎮	2018-11-24T22:19:34+08:00	4205	9219	13424	918	14342	25737	55.73%	16.34%	25	33
14	雲林縣斗南鎮	2018-11-24T22:50:44+08:00	4459	9847	14306	992	15298	27446	55.74%	16.25%	26	33
14	雲林縣斗南鎮	2018-11-24T23:12:12+08:00	4979	11146	16125	1126	17251	30712	56.17%	16.21%	28	33
14	雲林縣斗南鎮	2018-11-24T22:45:06+08:00	4459	9847	14306	992	15298	27446	55.74%	16.25%	26	33
14	雲林縣斗南鎮	2018-11-25T06:13:49+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-25T01:12:40+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-24T22:26:34+08:00	4205	9219	13424	918	14342	25737	55.73%	16.34%	25	33
14	雲林縣斗南鎮	2018-11-25T06:23:57+08:00	6245	14041	20286	1395	21681	38138	56.85%	16.37%	33	33
14	雲林縣斗南鎮	2018-11-24T23:39:12+08:00	5979	13437	19416	1324	20740	36552	56.74%	16.36%	32	33
