案	區	時間	同意票數	不同意票數	有效票數	無效票數	投票數	投票權人數	投票率(%)	有效同意票數對投票權人數百分比(%)	已送	應送
9	屏東縣瑪家鄉	2018-11-24T22:56:49+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T03:37:47+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T01:01:20+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T01:24:42+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T23:58:58+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T03:43:04+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T03:31:17+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T00:12:59+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T22:18:34+08:00	1603	575	2178	187	2365	3706	63.82%	43.25%	6	8
9	屏東縣瑪家鄉	2018-11-24T22:25:39+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T06:22:57+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T00:17:22+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T03:48:46+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T23:46:17+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T06:28:10+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T06:12:52+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-25T00:08:20+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T23:42:16+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T01:06:17+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T22:36:00+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-24T23:30:02+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-24T23:34:05+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-24T22:15:04+08:00	1603	575	2178	187	2365	3706	63.82%	43.25%	6	8
9	屏東縣瑪家鄉	2018-11-24T22:49:38+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T00:03:53+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T22:28:54+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	屏東縣瑪家鄉	2018-11-25T03:54:58+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T22:12:17+08:00	1603	575	2178	187	2365	3706	63.82%	43.25%	6	8
9	屏東縣瑪家鄉	2018-11-25T00:56:27+08:00	2264	780	3044	235	3279	5663	57.9%	39.98%	8	8
9	屏東縣瑪家鄉	2018-11-24T23:22:37+08:00	1954	673	2627	223	2850	4606	61.88%	42.42%	7	8
9	臺東縣海端鄉	2018-11-24T23:26:21+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T06:17:54+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T03:43:06+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T01:01:22+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:14:57+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:40:34+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T22:15:06+08:00	627	257	884	105	989	1810	54.64%	34.64%	4	6
9	臺東縣海端鄉	2018-11-24T22:32:33+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T23:34:07+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:38:03+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:08:22+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T04:01:45+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:39:25+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T22:28:56+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-25T01:16:40+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:22:05+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T23:07:33+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:50:30+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T03:37:49+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:18:35+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T22:56:50+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T03:31:19+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:49:40+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:22:40+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:58:59+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T01:24:44+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:11:11+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:44:06+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:17:24+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T06:22:59+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:00:31+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:04:01+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T03:55:00+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T01:11:27+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T03:48:48+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:53:30+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:46:19+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T01:06:19+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:13:01+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T06:28:11+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T06:07:42+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:25:41+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T22:36:01+08:00	791	315	1106	146	1252	2307	54.27%	34.29%	5	6
9	臺東縣海端鄉	2018-11-24T23:30:04+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:42:17+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T06:12:53+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T22:12:18+08:00	627	257	884	105	989	1810	54.64%	34.64%	4	6
9	臺東縣海端鄉	2018-11-24T23:54:46+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:03:55+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-24T23:18:43+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:56:29+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣海端鄉	2018-11-25T00:22:00+08:00	1102	424	1526	206	1732	3278	52.84%	33.62%	6	6
9	臺東縣成功鎮	2018-11-25T06:17:53+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:26:21+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T03:43:06+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:14:57+08:00	3533	1071	4604	757	5361	11060	48.47%	31.94%	16	17
9	臺東縣成功鎮	2018-11-24T22:53:29+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T00:21:59+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:40:33+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T22:15:06+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T22:32:33+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T23:38:03+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T06:07:41+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:34:06+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T04:01:45+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:54:45+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:22:04+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T22:39:25+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T22:28:56+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T01:16:40+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:07:33+08:00	3533	1071	4604	757	5361	11060	48.47%	31.94%	16	17
9	臺東縣成功鎮	2018-11-24T23:50:30+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T03:37:49+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:18:35+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T22:56:50+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T03:31:19+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:58:59+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T01:24:43+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T01:01:21+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:00:30+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T06:22:58+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:44:06+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T01:11:26+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T00:17:23+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:11:10+08:00	3533	1071	4604	757	5361	11060	48.47%	31.94%	16	17
9	臺東縣成功鎮	2018-11-24T23:04:01+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T03:48:48+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:25:40+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T23:46:19+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T06:28:11+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:30:03+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:36:01+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T00:13:00+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T00:08:21+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:42:17+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T06:12:53+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T01:06:18+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T00:56:28+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T23:18:42+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:12:18+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-25T00:03:54+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-24T22:49:39+08:00	3057	957	4014	653	4667	9695	48.14%	31.53%	15	17
9	臺東縣成功鎮	2018-11-24T23:22:39+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	臺東縣成功鎮	2018-11-25T03:54:59+08:00	4034	1197	5231	846	6077	12426	48.91%	32.46%	17	17
9	彰化縣彰化市	2018-11-24T23:26:17+08:00	40029	11821	51850	3933	55783	92349	60.4%	43.35%	93	184
9	彰化縣彰化市	2018-11-25T01:01:15+08:00	71877	20881	92758	7046	99804	165653	60.25%	43.39%	161	184
9	彰化縣彰化市	2018-11-24T23:18:38+08:00	38440	11382	49822	3770	53592	88810	60.34%	43.28%	90	184
9	彰化縣彰化市	2018-11-25T03:37:43+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T22:18:30+08:00	12037	3617	15654	1172	16826	26922	62.5%	44.71%	30	184
9	彰化縣彰化市	2018-11-24T23:07:28+08:00	33085	9850	42935	3238	46173	76506	60.35%	43.24%	79	184
9	彰化縣彰化市	2018-11-24T23:58:54+08:00	51259	15171	66430	5085	71515	118129	60.54%	43.39%	118	184
9	彰化縣彰化市	2018-11-24T22:35:56+08:00	19410	5932	25342	1962	27304	45053	60.6%	43.08%	48	184
9	彰化縣彰化市	2018-11-25T03:43:00+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-25T03:31:13+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T22:32:28+08:00	18313	5578	23891	1850	25741	41858	61.5%	43.75%	45	184
9	彰化縣彰化市	2018-11-25T06:28:06+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-25T00:17:18+08:00	53179	15720	68899	5225	74124	122592	60.46%	43.38%	122	184
9	彰化縣彰化市	2018-11-25T03:48:43+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T22:21:59+08:00	14176	4243	18419	1413	19832	32015	61.95%	44.28%	35	184
9	彰化縣彰化市	2018-11-25T06:22:54+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-25T06:07:36+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T23:42:12+08:00	43584	12930	56514	4338	60852	100602	60.49%	43.32%	102	184
9	彰化縣彰化市	2018-11-25T01:06:13+08:00	71877	20881	92758	7046	99804	165653	60.25%	43.39%	161	184
9	彰化縣彰化市	2018-11-24T23:00:26+08:00	32548	9691	42239	3211	45450	75279	60.38%	43.24%	78	184
9	彰化縣彰化市	2018-11-24T23:46:14+08:00	46355	13810	60165	4586	64751	107046	60.49%	43.3%	108	184
9	彰化縣彰化市	2018-11-24T22:15:00+08:00	9310	2855	12165	942	13107	20945	62.58%	44.45%	24	184
9	彰化縣彰化市	2018-11-24T23:34:01+08:00	41364	12273	53637	4074	57711	95598	60.37%	43.27%	97	184
9	彰化縣彰化市	2018-11-24T22:40:28+08:00	21834	6619	28453	2208	30661	50511	60.7%	43.23%	53	184
9	彰化縣彰化市	2018-11-25T01:24:38+08:00	75032	21683	96715	7312	104027	172531	60.29%	43.49%	167	184
9	彰化縣彰化市	2018-11-24T22:56:46+08:00	29709	8811	38520	2934	41454	68607	60.42%	43.3%	72	184
9	彰化縣彰化市	2018-11-24T22:49:35+08:00	28115	8327	36442	2777	39219	64861	60.47%	43.35%	68	184
9	彰化縣彰化市	2018-11-25T03:54:53+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T22:28:51+08:00	17016	5161	22177	1698	23875	38794	61.54%	43.86%	41	184
9	彰化縣彰化市	2018-11-24T23:22:34+08:00	39397	11674	51071	3877	54948	90987	60.39%	43.3%	92	184
9	彰化縣彰化市	2018-11-24T22:12:13+08:00	8866	2729	11595	910	12505	19972	62.61%	44.39%	23	184
9	彰化縣彰化市	2018-11-25T00:56:24+08:00	71877	20881	92758	7046	99804	165653	60.25%	43.39%	161	184
9	彰化縣彰化市	2018-11-25T06:17:49+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T23:03:57+08:00	32548	9691	42239	3211	45450	75279	60.38%	43.24%	78	184
9	彰化縣彰化市	2018-11-25T01:16:35+08:00	73341	21246	94587	7168	101755	169012	60.21%	43.39%	164	184
9	彰化縣彰化市	2018-11-24T23:14:52+08:00	36199	10710	46909	3513	50422	83595	60.32%	43.3%	85	184
9	彰化縣彰化市	2018-11-24T23:37:59+08:00	42800	12689	55489	4221	59710	98863	60.4%	43.29%	100	184
9	彰化縣彰化市	2018-11-25T00:03:48+08:00	51746	15288	67034	5127	72161	119241	60.52%	43.4%	119	184
9	彰化縣彰化市	2018-11-25T00:12:56+08:00	52693	15592	68285	5198	73483	121444	60.51%	43.39%	121	184
9	彰化縣彰化市	2018-11-25T06:12:49+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-24T22:44:01+08:00	24042	7212	31254	2402	33656	55714	60.41%	43.15%	59	184
9	彰化縣彰化市	2018-11-24T22:53:25+08:00	28486	8431	36917	2808	39725	65661	60.5%	43.38%	69	184
9	彰化縣彰化市	2018-11-25T00:21:55+08:00	54956	16270	71226	5385	76611	126681	60.48%	43.38%	126	184
9	彰化縣彰化市	2018-11-25T01:11:21+08:00	71877	20881	92758	7046	99804	165653	60.25%	43.39%	161	184
9	彰化縣彰化市	2018-11-24T22:25:36+08:00	16119	4873	20992	1616	22608	36695	61.61%	43.93%	39	184
9	彰化縣彰化市	2018-11-24T23:29:58+08:00	40029	11821	51850	3933	55783	92349	60.4%	43.35%	93	184
9	彰化縣彰化市	2018-11-25T04:01:40+08:00	82918	24013	106931	8048	114979	190995	60.2%	43.41%	184	184
9	彰化縣彰化市	2018-11-25T00:08:16+08:00	51746	15288	67034	5127	72161	119241	60.52%	43.4%	119	184
9	彰化縣彰化市	2018-11-24T23:11:05+08:00	34431	10229	44660	3313	47973	79455	60.38%	43.33%	81	184
9	彰化縣彰化市	2018-11-24T23:50:25+08:00	47792	14234	62026	4756	66782	110229	60.58%	43.36%	111	184
9	彰化縣彰化市	2018-11-24T22:39:20+08:00	20274	6163	26437	2047	28484	46974	60.64%	43.16%	50	184
9	彰化縣彰化市	2018-11-24T23:54:40+08:00	49805	14766	64571	4966	69537	114831	60.56%	43.37%	115	184
9	臺中市大安區	2018-11-24T23:54:35+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T22:14:56+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T22:12:09+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T00:12:52+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T00:03:43+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T22:35:51+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T03:54:48+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T23:37:55+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T23:29:53+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T00:21:51+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T01:06:08+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T06:12:43+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T22:25:32+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T23:42:08+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T00:08:12+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T03:42:56+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T22:43:57+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T23:50:21+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-25T03:31:07+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
9	臺中市大安區	2018-11-24T23:58:49+08:00	6877	1904	8781	907	9688	16520	58.64%	41.63%	16	16
