案	區	時間	同意票數	不同意票數	有效票數	無效票數	投票數	投票權人數	投票率(%)	有效同意票數對投票權人數百分比(%)	已送	應送
11	臺東縣太麻里鄉	2018-11-25T01:06:48+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:19:02+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:07:57+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T01:01:53+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:41:00+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T03:31:53+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:26:04+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:39:51+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:50:55+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T04:02:12+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:50:09+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T06:23:24+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:23:03+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:57:14+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T00:08:51+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:55:10+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:00:53+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:04:24+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T03:38:18+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:30:34+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T01:11:58+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:53:52+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T01:17:09+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:34:34+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:29:21+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T01:25:13+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:19:08+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T23:11:34+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T06:08:09+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-25T06:13:17+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	臺東縣太麻里鄉	2018-11-24T22:12:45+08:00	3523	1165	4688	290	4978	8929	55.75%	39.46%	14	15
11	臺東縣太麻里鄉	2018-11-25T03:49:16+08:00	3792	1252	5044	314	5358	9666	55.43%	39.23%	15	15
11	花蓮縣壽豐鄉	2018-11-24T22:22:29+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	花蓮縣壽豐鄉	2018-11-25T00:56:55+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T00:22:26+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:26:44+08:00	5402	2253	7655	621	8276	14972	55.28%	36.08%	20	21
11	花蓮縣壽豐鄉	2018-11-25T03:43:36+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T06:28:37+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:44:33+08:00	4128	1627	5755	504	6259	11561	54.14%	35.71%	16	21
11	花蓮縣壽豐鄉	2018-11-25T00:13:26+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:59:28+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:40:59+08:00	4128	1627	5755	504	6259	11561	54.14%	35.71%	16	21
11	花蓮縣壽豐鄉	2018-11-24T23:15:23+08:00	5012	2089	7101	586	7687	13943	55.13%	35.95%	19	21
11	花蓮縣壽豐鄉	2018-11-25T06:18:20+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:36:26+08:00	4128	1627	5755	504	6259	11561	54.14%	35.71%	16	21
11	花蓮縣壽豐鄉	2018-11-24T23:38:27+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:46:47+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:53:51+08:00	4404	1747	6151	534	6685	12252	54.56%	35.95%	17	21
11	花蓮縣壽豐鄉	2018-11-25T01:06:47+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:55:09+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:32:59+08:00	4128	1627	5755	504	6259	11561	54.14%	35.71%	16	21
11	花蓮縣壽豐鄉	2018-11-24T22:15:31+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	花蓮縣壽豐鄉	2018-11-24T23:42:40+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T03:55:27+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T00:04:27+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T03:31:53+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T01:01:52+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T03:49:15+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:26:03+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	花蓮縣壽豐鄉	2018-11-24T23:07:56+08:00	5012	2089	7101	586	7687	13943	55.13%	35.95%	19	21
11	花蓮縣壽豐鄉	2018-11-24T23:50:55+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:50:08+08:00	4404	1747	6151	534	6685	12252	54.56%	35.95%	17	21
11	花蓮縣壽豐鄉	2018-11-25T04:02:12+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:39:50+08:00	4128	1627	5755	504	6259	11561	54.14%	35.71%	16	21
11	花蓮縣壽豐鄉	2018-11-25T06:23:23+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:00:52+08:00	4404	1747	6151	534	6685	12252	54.56%	35.95%	17	21
11	花蓮縣壽豐鄉	2018-11-25T00:08:50+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:57:13+08:00	4404	1747	6151	534	6685	12252	54.56%	35.95%	17	21
11	花蓮縣壽豐鄉	2018-11-24T23:23:02+08:00	5402	2253	7655	621	8276	14972	55.28%	36.08%	20	21
11	花蓮縣壽豐鄉	2018-11-25T00:17:49+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:29:20+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	花蓮縣壽豐鄉	2018-11-24T23:04:24+08:00	4694	1866	6560	556	7116	12947	54.96%	36.26%	18	21
11	花蓮縣壽豐鄉	2018-11-25T03:38:18+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:30:33+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:19:07+08:00	5402	2253	7655	621	8276	14972	55.28%	36.08%	20	21
11	花蓮縣壽豐鄉	2018-11-24T23:34:33+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:19:01+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	花蓮縣壽豐鄉	2018-11-25T01:17:08+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T01:25:13+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T23:11:33+08:00	5012	2089	7101	586	7687	13943	55.13%	35.95%	19	21
11	花蓮縣壽豐鄉	2018-11-25T01:11:57+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T06:08:09+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-25T06:13:17+08:00	5779	2394	8173	651	8824	15847	55.68%	36.47%	21	21
11	花蓮縣壽豐鄉	2018-11-24T22:12:44+08:00	3695	1455	5150	459	5609	10422	53.82%	35.45%	15	21
11	臺中市和平區	2018-11-24T22:12:36+08:00	2244	814	3058	168	3226	5219	61.81%	43%	12	17
11	臺中市和平區	2018-11-24T22:18:53+08:00	2244	814	3058	168	3226	5219	61.81%	43%	12	17
11	臺中市和平區	2018-11-25T00:22:17+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T06:13:09+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:22:21+08:00	2244	814	3058	168	3226	5219	61.81%	43%	12	17
11	臺中市和平區	2018-11-25T03:49:07+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:46:37+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:25:56+08:00	2244	814	3058	168	3226	5219	61.81%	43%	12	17
11	臺中市和平區	2018-11-24T22:40:50+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-25T01:06:39+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T01:25:03+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:38:19+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:34:25+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:15:15+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:36:19+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-25T00:13:18+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:59:18+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T01:11:48+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:53:45+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-24T22:15:23+08:00	2244	814	3058	168	3226	5219	61.81%	43%	12	17
11	臺中市和平區	2018-11-24T22:32:51+08:00	2639	998	3637	207	3844	6175	62.25%	42.74%	13	17
11	臺中市和平區	2018-11-25T00:08:41+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:04:16+08:00	3219	1175	4394	247	4641	7524	61.68%	42.78%	15	17
11	臺中市和平區	2018-11-25T03:55:18+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:00:45+08:00	3219	1175	4394	247	4641	7524	61.68%	42.78%	15	17
11	臺中市和平區	2018-11-24T22:29:13+08:00	2639	998	3637	207	3844	6175	62.25%	42.74%	13	17
11	臺中市和平區	2018-11-25T00:04:18+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:07:50+08:00	3651	1328	4979	290	5269	8487	62.08%	43.02%	16	17
11	臺中市和平區	2018-11-24T22:49:57+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-25T00:56:46+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T04:02:04+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:18:59+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T01:16:59+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T01:01:43+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T03:31:43+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T06:23:15+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:30:26+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T00:17:41+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:11:26+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:42:33+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T06:18:12+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T06:28:28+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:44:25+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-24T23:55:02+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T03:38:10+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:57:06+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	臺中市和平區	2018-11-24T23:50:47+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T06:08:00+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:22:55+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T23:26:36+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-25T03:43:27+08:00	4135	1469	5604	327	5931	9498	62.44%	43.54%	17	17
11	臺中市和平區	2018-11-24T22:39:42+08:00	2910	1087	3997	230	4227	6811	62.06%	42.73%	14	17
11	新竹市東區	2018-11-24T22:33:01+08:00	38067	20775	58842	2188	61030	106362	57.38%	35.79%	96	139
11	新竹市東區	2018-11-24T22:39:52+08:00	40043	21511	61554	2282	63836	111283	57.36%	35.98%	100	139
11	新竹市東區	2018-11-25T03:43:39+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-25T00:22:28+08:00	57341	31179	88520	3228	91748	159939	57.36%	35.85%	136	139
11	新竹市東區	2018-11-24T23:50:57+08:00	55319	30051	85370	3113	88483	154235	57.37%	35.87%	132	139
11	新竹市東區	2018-11-25T06:08:10+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T23:26:45+08:00	51956	28214	80170	2901	83071	144721	57.4%	35.9%	125	139
11	新竹市東區	2018-11-24T23:15:25+08:00	48649	26261	74910	2751	77661	135339	57.38%	35.95%	118	139
11	新竹市東區	2018-11-25T00:13:28+08:00	56868	30922	87790	3201	90991	158622	57.36%	35.85%	135	139
11	新竹市東區	2018-11-24T23:38:28+08:00	54261	29443	83704	3051	86755	151017	57.45%	35.93%	130	139
11	新竹市東區	2018-11-25T00:08:52+08:00	56393	30650	87043	3178	90221	157268	57.37%	35.86%	134	139
11	新竹市東區	2018-11-25T06:28:38+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-25T01:17:10+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:36:28+08:00	39675	21328	61003	2246	63249	110282	57.35%	35.98%	99	139
11	新竹市東區	2018-11-24T22:44:35+08:00	40043	21511	61554	2282	63836	111283	57.36%	35.98%	100	139
11	新竹市東區	2018-11-24T23:46:49+08:00	55319	30051	85370	3113	88483	154235	57.37%	35.87%	132	139
11	新竹市東區	2018-11-24T22:19:03+08:00	32597	17591	50188	1906	52094	91293	57.06%	35.71%	84	139
11	新竹市東區	2018-11-25T00:17:51+08:00	56868	30922	87790	3201	90991	158622	57.36%	35.85%	135	139
11	新竹市東區	2018-11-24T23:04:26+08:00	46443	24904	71347	2678	74025	129182	57.3%	35.95%	114	139
11	新竹市東區	2018-11-25T00:04:29+08:00	55886	30377	86263	3148	89411	155855	57.37%	35.86%	133	139
11	新竹市東區	2018-11-25T03:55:29+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:29:22+08:00	36118	19712	55830	2106	57936	101002	57.36%	35.76%	92	139
11	新竹市東區	2018-11-24T22:26:05+08:00	34369	18605	52974	2006	54980	96219	57.14%	35.72%	88	139
11	新竹市東區	2018-11-24T22:12:46+08:00	30500	16416	46916	1809	48725	85474	57.01%	35.68%	80	139
11	新竹市東區	2018-11-25T01:01:54+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:50:10+08:00	40932	21992	62924	2331	65255	113762	57.36%	35.98%	102	139
11	新竹市東區	2018-11-24T23:07:58+08:00	47480	25551	73031	2715	75746	131992	57.39%	35.97%	116	139
11	新竹市東區	2018-11-25T03:31:55+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:41:01+08:00	40043	21511	61554	2282	63836	111283	57.36%	35.98%	100	139
11	新竹市東區	2018-11-25T00:56:56+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-25T04:02:13+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-25T06:23:25+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T23:23:04+08:00	51555	27999	79554	2889	82443	143642	57.39%	35.89%	124	139
11	新竹市東區	2018-11-24T22:57:15+08:00	43849	23464	67313	2486	69799	121691	57.36%	36.03%	108	139
11	新竹市東區	2018-11-25T06:18:22+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T23:55:11+08:00	55319	30051	85370	3113	88483	154235	57.37%	35.87%	132	139
11	新竹市東區	2018-11-25T01:06:50+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T23:00:54+08:00	45595	24368	69963	2615	72578	126663	57.3%	36%	112	139
11	新竹市東區	2018-11-24T23:34:35+08:00	53334	29033	82367	3001	85368	148583	57.45%	35.9%	128	139
11	新竹市東區	2018-11-24T23:42:42+08:00	54261	29443	83704	3051	86755	151017	57.45%	35.93%	130	139
11	新竹市東區	2018-11-25T01:25:15+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T23:11:35+08:00	48072	25895	73967	2735	76702	133739	57.35%	35.94%	117	139
11	新竹市東區	2018-11-24T23:19:09+08:00	50561	27538	78099	2847	80946	141088	57.37%	35.84%	122	139
11	新竹市東區	2018-11-25T03:38:20+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:15:33+08:00	31416	16901	48317	1852	50169	88088	56.95%	35.66%	82	139
11	新竹市東區	2018-11-24T23:59:31+08:00	55319	30051	85370	3113	88483	154235	57.37%	35.87%	132	139
11	新竹市東區	2018-11-25T01:11:59+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:53:53+08:00	42408	22733	65141	2402	67543	117857	57.31%	35.98%	105	139
11	新竹市東區	2018-11-24T23:30:35+08:00	52957	28815	81772	2981	84753	147509	57.46%	35.9%	127	139
11	新竹市東區	2018-11-25T03:49:17+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	新竹市東區	2018-11-24T22:22:30+08:00	33615	18172	51787	1944	53731	94118	57.09%	35.72%	86	139
11	新竹市東區	2018-11-25T06:13:18+08:00	58811	31895	90706	3309	94015	163757	57.41%	35.91%	139	139
11	臺南市北門區	2018-11-24T22:18:53+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T00:22:17+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T06:23:16+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:12:37+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T03:49:07+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T23:59:19+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:36:20+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T00:17:42+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T00:13:19+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T01:25:04+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T23:46:38+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T23:34:25+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:25:57+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T23:15:15+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T23:38:20+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T01:11:48+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:53:45+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:15:23+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:40:51+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-24T22:44:26+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
11	臺南市北門區	2018-11-25T01:06:40+08:00	2877	1136	4013	245	4258	9925	42.9%	28.99%	18	18
